soltu_id,pgsc_id,evalue
Soltu.DM.12G004440.1,PGSC0003DMC400051021,0.0
Soltu.DM.07G007860.3,PGSC0003DMC400015197,0.0
Soltu.DM.02G023560.3,PGSC0003DMC400006521,0.0
Soltu.DM.10G026860.1,PGSC0003DMC400040945,0.0
Soltu.DM.06G024400.1,PGSC0003DMC400050384,0.0
Soltu.DM.02G025620.7,PGSC0003DMC400022467,0.0
Soltu.DM.06G021790.1,PGSC0003DMC400046036,1e-92
Soltu.DM.07G013760.1,PGSC0003DMC400058966,2e-06
Soltu.DM.09G028830.3,PGSC0003DMC400051623,0.0
Soltu.DM.05G023170.1,PGSC0003DMC400047173,0.0
Soltu.DM.11G007510.1,PGSC0003DMC400024811,0.0
Soltu.DM.03G009180.1,PGSC0003DMC400061654,5e-48
Soltu.DM.02G004500.1,PGSC0003DMC400060964,0.0
Soltu.DM.12G006100.1,PGSC0003DMC400043350,8e-11
Soltu.DM.08G025280.1,PGSC0003DMC400008407,0.0
Soltu.DM.03G021150.1,PGSC0003DMC400001143,0.0
Soltu.DM.03G000100.1,PGSC0003DMC400023677,0.0
Soltu.DM.11G023640.1,,Error
Soltu.DM.05G009920.1,PGSC0003DMC400032425,0.0
Soltu.DM.10G008470.1,PGSC0003DMC400005901,4e-17
Soltu.DM.08G009910.1,PGSC0003DMC400059337,3e-45
Soltu.DM.06G025670.1,,Error
Soltu.DM.06G014790.2,PGSC0003DMC400028525,0.0
Soltu.DM.08G016020.1,PGSC0003DMC400013049,1e-142
Soltu.DM.08G024200.2,,Error
Soltu.DM.09G029160.1,PGSC0003DMC400045864,0.0
Soltu.DM.02G033700.1,PGSC0003DMC400022398,0.0
Soltu.DM.06G016470.1,PGSC0003DMC400023095,1e-158
Soltu.DM.09G009190.1,PGSC0003DMC400011516,1e-82
Soltu.DM.08G026270.1,PGSC0003DMC400007020,0.0
Soltu.DM.10G019530.1,PGSC0003DMC400064181,1e-127
Soltu.DM.10G010390.1,,Error
Soltu.DM.07G009310.3,PGSC0003DMC400007919,0.0
Soltu.DM.S001010.1,,Error
Soltu.DM.01G019290.1,PGSC0003DMC400066137,0.0
Soltu.DM.09G009070.2,PGSC0003DMC400050837,0.0
Soltu.DM.01G040650.1,PGSC0003DMC400007534,1e-91
Soltu.DM.01G041220.2,PGSC0003DMC400031770,0.0
Soltu.DM.12G021000.2,PGSC0003DMC400051894,0.0
Soltu.DM.10G024190.1,PGSC0003DMC400018485,0.0
Soltu.DM.06G030310.1,PGSC0003DMC400012653,0.0
Soltu.DM.01G023590.1,PGSC0003DMC400002685,1e-115
Soltu.DM.08G007330.1,PGSC0003DMC400063823,5e-52
Soltu.DM.04G032560.2,PGSC0003DMC400018763,0.0
Soltu.DM.09G014590.1,PGSC0003DMC400035249,1e-102
Soltu.DM.02G030170.1,PGSC0003DMC400017783,0.0
Soltu.DM.02G000130.1,,Error
Soltu.DM.06G017150.1,PGSC0003DMC400006543,0.0
Soltu.DM.08G013430.1,PGSC0003DMC400052162,0.0
Soltu.DM.06G005140.1,PGSC0003DMC400052342,0.0
Soltu.DM.05G022630.3,PGSC0003DMC400047119,0.0
Soltu.DM.10G025390.1,PGSC0003DMC400048906,0.0
Soltu.DM.07G010030.1,PGSC0003DMC400009512,0.0
Soltu.DM.10G029310.1,PGSC0003DMC400020249,0.0
Soltu.DM.02G027550.1,PGSC0003DMC400037154,0.0
Soltu.DM.11G025180.4,PGSC0003DMC400047629,0.0
Soltu.DM.02G025260.2,PGSC0003DMC400026203,0.0
Soltu.DM.05G019530.1,PGSC0003DMC400037549,0.0
Soltu.DM.05G017490.1,PGSC0003DMC400057509,0.0
Soltu.DM.02G029390.2,,Error
Soltu.DM.05G023900.1,PGSC0003DMC400027635,0.0
Soltu.DM.02G034530.1,PGSC0003DMC400035159,0.0
Soltu.DM.04G019790.1,,Error
Soltu.DM.07G009660.1,,Error
Soltu.DM.09G008590.2,PGSC0003DMC400023295,0.0
Soltu.DM.10G005840.1,PGSC0003DMC400033744,0.0
Soltu.DM.01G038370.2,PGSC0003DMC400049838,0.0
Soltu.DM.10G005880.1,PGSC0003DMC400033712,0.0
Soltu.DM.12G006410.1,PGSC0003DMC400020469,0.0
Soltu.DM.04G002660.1,PGSC0003DMC400010630,0.0
Soltu.DM.01G015350.1,PGSC0003DMC400057511,1e-145
Soltu.DM.05G023570.1,PGSC0003DMC400029482,1e-14
Soltu.DM.04G030890.1,PGSC0003DMC400016560,0.0
Soltu.DM.04G033430.6,PGSC0003DMC400013987,0.0
Soltu.DM.08G014270.2,PGSC0003DMC400044143,0.0
Soltu.DM.05G026850.2,PGSC0003DMC400040347,0.0
Soltu.DM.08G019860.1,PGSC0003DMC400044294,1e-81
Soltu.DM.12G019430.1,,Error
Soltu.DM.03G026580.1,PGSC0003DMC400031640,0.0
Soltu.DM.10G026310.4,PGSC0003DMC400048827,0.0
Soltu.DM.06G030200.1,PGSC0003DMC400012708,0.0
Soltu.DM.03G036980.3,PGSC0003DMC400039687,0.0
Soltu.DM.04G008040.1,PGSC0003DMC400028039,0.0
Soltu.DM.06G020180.1,PGSC0003DMC400057595,0.0
Soltu.DM.S002490.1,,Error
Soltu.DM.07G010300.1,,Error
Soltu.DM.11G000850.1,,Error
Soltu.DM.09G013040.1,PGSC0003DMC400047802,1e-32
Soltu.DM.02G030820.1,PGSC0003DMC400002452,1e-107
Soltu.DM.06G009140.2,PGSC0003DMC400041205,1e-134
Soltu.DM.02G020190.1,PGSC0003DMC400028821,0.0
Soltu.DM.01G021730.1,PGSC0003DMC400020035,0.0
Soltu.DM.01G010720.2,PGSC0003DMC400034644,3e-20
Soltu.DM.04G037780.2,PGSC0003DMC400017489,0.0
Soltu.DM.05G024300.1,,Error
Soltu.DM.01G024650.2,PGSC0003DMC400015832,0.0
Soltu.DM.04G027570.1,PGSC0003DMC400011295,0.0
Soltu.DM.04G015390.1,PGSC0003DMC400003517,1e-140
Soltu.DM.05G022310.1,PGSC0003DMC400020659,0.0
Soltu.DM.04G007630.1,PGSC0003DMC400011247,0.0
Soltu.DM.08G028610.1,PGSC0003DMC400021785,0.0
Soltu.DM.12G012380.1,PGSC0003DMC400037724,0.0
Soltu.DM.03G035560.1,PGSC0003DMC400004497,0.0
Soltu.DM.09G004850.1,PGSC0003DMC400068388 Conserved gene of unknown function,0.0
Soltu.DM.01G017930.1,,Error
Soltu.DM.06G012310.1,PGSC0003DMC400034714,0.0
Soltu.DM.05G018910.1,PGSC0003DMC400024630,0.0
Soltu.DM.08G025190.1,PGSC0003DMC400008414,0.0
Soltu.DM.03G029670.1,PGSC0003DMC400042681,0.0
Soltu.DM.02G029110.1,,Error
Soltu.DM.05G017500.1,,Error
Soltu.DM.03G020190.2,PGSC0003DMC400054942,0.0
Soltu.DM.S001300.1,,Error
Soltu.DM.04G006130.1,PGSC0003DMC400055605,1e-128
Soltu.DM.09G008710.1,PGSC0003DMC400011092,0.0
Soltu.DM.04G032530.1,PGSC0003DMC400018767,0.0
Soltu.DM.01G000290.4,PGSC0003DMC400039491,0.0
Soltu.DM.06G025680.1,PGSC0003DMC400055864,0.0
Soltu.DM.05G025580.1,PGSC0003DMC400040480,0.0
Soltu.DM.08G004520.1,PGSC0003DMC400010338,0.0
Soltu.DM.09G031030.1,PGSC0003DMC400011628,0.0
Soltu.DM.11G016210.1,PGSC0003DMC400035968,0.0
Soltu.DM.01G027320.4,PGSC0003DMC400012022,0.0
Soltu.DM.04G009640.1,PGSC0003DMC400040818,0.0
Soltu.DM.08G019580.1,PGSC0003DMC400024264,1e-137
Soltu.DM.07G012310.1,PGSC0003DMC400051370,1e-36
Soltu.DM.01G042100.1,PGSC0003DMC400043101,0.0
Soltu.DM.11G004190.1,,Error
Soltu.DM.02G025620.4,PGSC0003DMC400022464,0.0
Soltu.DM.12G010720.1,PGSC0003DMC400049852,0.0
Soltu.DM.10G004730.1,PGSC0003DMC400039604,0.0
Soltu.DM.09G022660.2,PGSC0003DMC400029457,0.0
Soltu.DM.01G039900.1,PGSC0003DMC400042951,0.0
Soltu.DM.12G022720.1,PGSC0003DMC400023346,0.0
Soltu.DM.11G013700.1,PGSC0003DMC400035544,3e-28
Soltu.DM.09G017360.1,PGSC0003DMC400030542,0.0
Soltu.DM.01G040970.1,PGSC0003DMC400031782,0.0
Soltu.DM.09G028420.1,PGSC0003DMC400051647,0.0
Soltu.DM.02G014410.1,PGSC0003DMC400005554,0.0
Soltu.DM.10G018510.2,,Error
Soltu.DM.12G008620.2,PGSC0003DMC400050241,0.0
Soltu.DM.04G020600.1,,Error
Soltu.DM.01G040050.1,PGSC0003DMC400005080,0.0
Soltu.DM.05G005040.3,PGSC0003DMC400032060,0.0
Soltu.DM.01G013300.1,PGSC0003DMC400063340,1e-134
Soltu.DM.11G001450.1,PGSC0003DMC400023564,1e-161
Soltu.DM.06G004240.1,PGSC0003DMC400003471,2e-15
Soltu.DM.06G024360.1,PGSC0003DMC400050406,0.0
Soltu.DM.10G015620.1,PGSC0003DMC400009096,1e-73
Soltu.DM.05G006890.1,PGSC0003DMC400039234,0.0
Soltu.DM.01G042340.3,PGSC0003DMC400043201,0.0
Soltu.DM.07G017810.1,PGSC0003DMC400044221,0.0
Soltu.DM.11G021450.1,PGSC0003DMC400046100,0.0
Soltu.DM.08G028500.2,PGSC0003DMC400021516,0.0
Soltu.DM.09G004940.1,PGSC0003DMC400006954,0.0
Soltu.DM.02G012460.3,PGSC0003DMC400036656,0.0
Soltu.DM.03G037320.3,PGSC0003DMC400016103,0.0
Soltu.DM.04G002140.3,PGSC0003DMC400025667,1e-142
Soltu.DM.09G015190.3,PGSC0003DMC400037941,0.0
Soltu.DM.01G042490.1,PGSC0003DMC400043153,0.0
Soltu.DM.04G006070.2,PGSC0003DMC400055612,0.0
Soltu.DM.09G020860.1,PGSC0003DMC400034570,0.0
Soltu.DM.03G000050.8,PGSC0003DMC400023674,0.0
Soltu.DM.S000240.1,,Error
Soltu.DM.02G031980.1,PGSC0003DMC400002552,0.0
Soltu.DM.11G022220.3,PGSC0003DMC400034106,1e-130
Soltu.DM.01G003740.1,PGSC0003DMC400028712,1e-155
Soltu.DM.12G017190.1,PGSC0003DMC400056415,0.0
Soltu.DM.08G027090.1,PGSC0003DMC400005478,0.0
Soltu.DM.01G039340.2,PGSC0003DMC400042891,1e-157
Soltu.DM.02G023860.1,PGSC0003DMC400006510,1e-175
Soltu.DM.06G009670.1,PGSC0003DMC400041938,0.0
Soltu.DM.06G032990.1,PGSC0003DMC400011191,6e-34
Soltu.DM.06G007010.1,PGSC0003DMC400044052,2e-47
Soltu.DM.03G011550.1,PGSC0003DMC400054602,0.0
Soltu.DM.02G029530.1,PGSC0003DMC400017845,0.0
Soltu.DM.01G033070.1,PGSC0003DMC400000529,7e-68
Soltu.DM.05G007220.1,PGSC0003DMC400046646,1e-123
Soltu.DM.01G046910.1,PGSC0003DMC400044862,0.0
Soltu.DM.04G021260.1,PGSC0003DMC400003353,0.0
Soltu.DM.01G002920.2,PGSC0003DMC400036952,0.0
Soltu.DM.10G018650.1,PGSC0003DMC400054432,0.0
Soltu.DM.08G013590.1,PGSC0003DMC400003933,0.0
Soltu.DM.02G029880.2,PGSC0003DMC400017879,0.0
Soltu.DM.02G032790.1,PGSC0003DMC400001074,0.0
Soltu.DM.07G010850.1,PGSC0003DMC400067250,0.0
Soltu.DM.03G006930.1,PGSC0003DMC400018796,1e-149
Soltu.DM.08G029930.1,PGSC0003DMC400021662,0.0
Soltu.DM.04G035990.3,PGSC0003DMC400006611,0.0
Soltu.DM.01G029280.3,,Error
Soltu.DM.04G034840.1,PGSC0003DMC400029513,0.0
Soltu.DM.11G006660.1,PGSC0003DMC400041426,0.0
Soltu.DM.10G012160.1,PGSC0003DMC400067008,1e-116
Soltu.DM.06G035020.2,PGSC0003DMC400041556,0.0
Soltu.DM.12G003210.2,PGSC0003DMC400067205,1e-142
Soltu.DM.03G030880.1,PGSC0003DMC400001242,0.0
Soltu.DM.02G001620.1,,Error
Soltu.DM.12G014110.1,PGSC0003DMC400057237,1e-22
Soltu.DM.11G019440.3,PGSC0003DMC400052254,0.0
Soltu.DM.04G024030.2,,Error
Soltu.DM.11G019270.2,PGSC0003DMC400054443,0.0
Soltu.DM.06G001930.2,PGSC0003DMC400025935,0.0
Soltu.DM.08G015100.1,PGSC0003DMC400007663,0.0
Soltu.DM.03G028330.1,PGSC0003DMC400042589,1e-158
Soltu.DM.01G034140.2,PGSC0003DMC400000412,0.0
Soltu.DM.11G014720.1,PGSC0003DMC400011389,8e-34
Soltu.DM.12G010850.1,PGSC0003DMC400068022,9e-68
Soltu.DM.03G006540.1,PGSC0003DMC400032717,0.0
Soltu.DM.02G017350.1,PGSC0003DMC400051798,0.0
Soltu.DM.11G013780.1,PGSC0003DMC400067586,1e-103
Soltu.DM.07G025090.1,PGSC0003DMC400068455,0.0
Soltu.DM.03G004750.2,PGSC0003DMC400029208,0.0
Soltu.DM.06G020990.1,PGSC0003DMC400009180,0.0
Soltu.DM.08G020190.1,,Error
Soltu.DM.01G048410.2,PGSC0003DMC400044770,0.0
Soltu.DM.01G009740.1,PGSC0003DMC400059210,1e-175
Soltu.DM.08G001340.1,PGSC0003DMC400062614,0.0
Soltu.DM.02G002090.1,PGSC0003DMC400040133,0.0
Soltu.DM.11G006620.1,PGSC0003DMC400067580,2e-47
Soltu.DM.05G009670.1,PGSC0003DMC400032451,0.0
Soltu.DM.08G017820.1,PGSC0003DMC400032377,1e-133
Soltu.DM.08G003680.1,PGSC0003DMC400032242,0.0
Soltu.DM.07G003790.3,PGSC0003DMC400034529,0.0
Soltu.DM.05G011580.1,,Error
Soltu.DM.05G019140.2,PGSC0003DMC400024223,0.0
Soltu.DM.05G009910.1,PGSC0003DMC400032413,0.0
Soltu.DM.01G046130.1,PGSC0003DMC400009116,0.0
Soltu.DM.08G030020.1,PGSC0003DMC400021651,0.0
Soltu.DM.01G025840.1,,Error
Soltu.DM.05G019560.2,PGSC0003DMC400037533,0.0
Soltu.DM.12G009220.2,,Error
Soltu.DM.08G002640.1,PGSC0003DMC400026163,1e-176
Soltu.DM.02G030030.1,PGSC0003DMC400017889,0.0
Soltu.DM.11G001660.1,PGSC0003DMC400023547,0.0
Soltu.DM.01G022760.1,PGSC0003DMC400039605,6e-58
Soltu.DM.12G023120.5,,Error
Soltu.DM.09G011960.1,,Error
Soltu.DM.05G015450.1,,Error
Soltu.DM.01G032840.1,PGSC0003DMC400000038,1e-172
Soltu.DM.06G012930.1,,Error
Soltu.DM.02G018730.3,PGSC0003DMC400038842,0.0
Soltu.DM.01G031920.1,PGSC0003DMC400045016,0.0
Soltu.DM.06G005170.1,PGSC0003DMC400065527,0.0
Soltu.DM.01G024880.1,,Error
Soltu.DM.04G006470.2,PGSC0003DMC400040273,0.0
Soltu.DM.05G012430.2,PGSC0003DMC400014959,0.0
Soltu.DM.07G022370.3,PGSC0003DMC400054167,0.0
Soltu.DM.04G032180.1,PGSC0003DMC400008796,0.0
Soltu.DM.05G012600.1,PGSC0003DMC400064604,0.0
Soltu.DM.11G015050.1,PGSC0003DMC400048708 FK506 binding protein,0.0
Soltu.DM.05G021570.4,PGSC0003DMC400012834,0.0
Soltu.DM.08G020700.1,PGSC0003DMC400013477,0.0
Soltu.DM.02G010600.2,PGSC0003DMC400012339,0.0
Soltu.DM.07G002300.1,PGSC0003DMC400032690,0.0
Soltu.DM.01G033040.4,PGSC0003DMC400000331,0.0
Soltu.DM.11G009050.1,PGSC0003DMC400010726,0.0
Soltu.DM.06G007530.1,PGSC0003DMC400027772,0.0
Soltu.DM.03G028010.1,,Error
Soltu.DM.07G013510.2,PGSC0003DMC400015598,2e-24
Soltu.DM.10G029310.2,PGSC0003DMC400020249,0.0
Soltu.DM.07G019390.1,PGSC0003DMC400031927,0.0
Soltu.DM.11G014440.1,PGSC0003DMC400014641,4e-93
Soltu.DM.08G014890.1,PGSC0003DMC400003961,0.0
Soltu.DM.12G029160.1,PGSC0003DMC400015037,0.0
Soltu.DM.07G009670.1,,Error
Soltu.DM.03G023200.1,PGSC0003DMC400034646,0.0
Soltu.DM.12G028610.2,PGSC0003DMC400013751,2e-48
Soltu.DM.10G028130.1,PGSC0003DMC400014320,0.0
Soltu.DM.07G007960.1,PGSC0003DMC400060204,7e-14
Soltu.DM.09G021680.1,PGSC0003DMC400042020,0.0
Soltu.DM.01G027090.1,PGSC0003DMC400012011,1e-116
Soltu.DM.02G020620.2,PGSC0003DMC400029225,0.0
Soltu.DM.10G008400.1,PGSC0003DMC400029735,0.0
Soltu.DM.01G025220.2,PGSC0003DMC400009251,0.0
Soltu.DM.10G030250.1,PGSC0003DMC400012742,0.0
Soltu.DM.12G019910.1,PGSC0003DMC400035432,0.0
Soltu.DM.04G005290.1,PGSC0003DMC400020374,0.0
Soltu.DM.10G018610.1,PGSC0003DMC400054431,0.0
Soltu.DM.08G009540.1,PGSC0003DMC400050172,4e-09
Soltu.DM.08G020070.1,PGSC0003DMC400003487,0.0
Soltu.DM.04G004540.1,PGSC0003DMC400046488,0.0
Soltu.DM.08G020830.1,PGSC0003DMC400034405,0.0
Soltu.DM.11G002710.1,PGSC0003DMC400028283,0.0
Soltu.DM.08G011910.1,,Error
Soltu.DM.02G034280.1,PGSC0003DMC400035083,0.0
Soltu.DM.08G029280.3,PGSC0003DMC400021730,1e-179
Soltu.DM.07G025250.1,PGSC0003DMC400033483,0.0
Soltu.DM.10G026720.1,PGSC0003DMC400041012,0.0
Soltu.DM.11G016710.2,PGSC0003DMC400040073,0.0
Soltu.DM.06G002480.2,PGSC0003DMC400035894,0.0
Soltu.DM.05G016430.1,PGSC0003DMC400056271,1e-63
Soltu.DM.11G012010.1,PGSC0003DMC400001176,1e-78
Soltu.DM.06G004210.1,PGSC0003DMC400052769,2e-25
Soltu.DM.01G004800.1,PGSC0003DMC400054803,0.0
Soltu.DM.07G021690.1,PGSC0003DMC400030290,0.0
Soltu.DM.08G002820.2,PGSC0003DMC400026149,0.0
Soltu.DM.03G019940.2,PGSC0003DMC400007705,0.0
Soltu.DM.11G018650.1,PGSC0003DMC400055530,0.0
Soltu.DM.04G009110.2,PGSC0003DMC400040851,0.0
Soltu.DM.10G020680.1,PGSC0003DMC400033379,4e-80
Soltu.DM.05G011350.1,PGSC0003DMC400063919,0.0
Soltu.DM.07G014090.2,PGSC0003DMC400020840 Gamma aminobutyrate transaminase isoform1,0.0
Soltu.DM.04G037800.1,PGSC0003DMC400017646,0.0
Soltu.DM.03G036680.7,PGSC0003DMC400004586,0.0
Soltu.DM.12G026980.1,PGSC0003DMC400054894,1e-140
Soltu.DM.03G023380.1,PGSC0003DMC400016799,0.0
Soltu.DM.06G020230.2,,Error
Soltu.DM.01G023520.1,PGSC0003DMC400055208,0.0
Soltu.DM.03G030100.1,PGSC0003DMC400033908,0.0
Soltu.DM.02G007400.3,PGSC0003DMC400018361,0.0
Soltu.DM.10G002050.1,PGSC0003DMC400043424,0.0
Soltu.DM.01G027340.4,PGSC0003DMC400012033,0.0
Soltu.DM.03G027060.1,PGSC0003DMC400043978 Small heat-shock protein,0.0
Soltu.DM.10G017460.1,PGSC0003DMC400021301,0.0
Soltu.DM.01G031990.1,PGSC0003DMC400022606,0.0
Soltu.DM.02G033220.2,PGSC0003DMC400001021,0.0
Soltu.DM.07G023320.1,PGSC0003DMC400012578,0.0
Soltu.DM.03G000830.3,PGSC0003DMC400023738,0.0
Soltu.DM.11G021630.1,PGSC0003DMC400013135,0.0
Soltu.DM.12G030130.1,PGSC0003DMC400026893,0.0
Soltu.DM.04G024450.2,PGSC0003DMC400043931,0.0
Soltu.DM.06G030030.1,PGSC0003DMC400012683,0.0
Soltu.DM.09G016720.2,,Error
Soltu.DM.06G012170.6,PGSC0003DMC400047966,0.0
Soltu.DM.12G015600.1,PGSC0003DMC400062334,1e-116
Soltu.DM.08G013510.1,PGSC0003DMC400016830,1e-123
Soltu.DM.08G001920.1,PGSC0003DMC400045661,0.0
Soltu.DM.12G015360.1,PGSC0003DMC400015427,0.0
Soltu.DM.01G003500.1,PGSC0003DMC400028706,1e-89
Soltu.DM.05G008510.1,PGSC0003DMC400053990,0.0
Soltu.DM.09G018330.3,PGSC0003DMC400027741,0.0
Soltu.DM.03G016470.1,PGSC0003DMC400041953,3e-99
Soltu.DM.06G023790.2,PGSC0003DMC400049708,0.0
Soltu.DM.02G025260.3,PGSC0003DMC400026204,0.0
Soltu.DM.12G026600.2,PGSC0003DMC400005252,0.0
Soltu.DM.03G001290.1,PGSC0003DMC400068399,0.0
Soltu.DM.06G016230.1,PGSC0003DMC400023092,0.0
Soltu.DM.09G010300.1,PGSC0003DMC400037815,1e-38
Soltu.DM.04G032870.2,PGSC0003DMC400037291,0.0
Soltu.DM.08G001360.1,PGSC0003DMC400035620,0.0
Soltu.DM.09G008920.1,PGSC0003DMC400046277,0.0
Soltu.DM.10G005640.1,PGSC0003DMC400034515,0.0
Soltu.DM.02G014450.1,PGSC0003DMC400005562,0.0
Soltu.DM.01G051280.2,PGSC0003DMC400031456,0.0
Soltu.DM.08G013420.2,PGSC0003DMC400050133,5e-22
Soltu.DM.01G020140.1,PGSC0003DMC400064297,1e-139
Soltu.DM.11G001840.1,PGSC0003DMC400029677,0.0
Soltu.DM.01G027160.1,PGSC0003DMC400012147,0.0
Soltu.DM.04G033590.5,PGSC0003DMC400014087,0.0
Soltu.DM.07G015110.2,PGSC0003DMC400030355,1e-130
Soltu.DM.02G023630.1,PGSC0003DMC400057876 Conserved gene of unknown function,0.0
Soltu.DM.06G029820.1,PGSC0003DMC400012609,0.0
Soltu.DM.02G034140.1,,Error
Soltu.DM.07G025320.1,PGSC0003DMC400033478,0.0
Soltu.DM.01G003290.3,PGSC0003DMC400028616,2e-84
Soltu.DM.11G006010.4,PGSC0003DMC400033869,0.0
Soltu.DM.01G025490.1,PGSC0003DMC400009223,0.0
Soltu.DM.11G000970.1,PGSC0003DMC400023462 EH-domain-containing protein 1,0.0
Soltu.DM.04G002830.1,,Error
Soltu.DM.03G013120.1,PGSC0003DMC400048220,0.0
Soltu.DM.03G010140.1,PGSC0003DMC400032671,0.0
Soltu.DM.12G012210.4,PGSC0003DMC400040028,0.0
Soltu.DM.12G015710.1,PGSC0003DMC400059936,1e-16
Soltu.DM.02G030040.1,PGSC0003DMC400017892,0.0
Soltu.DM.10G023980.1,PGSC0003DMC400018534,0.0
Soltu.DM.01G020690.1,PGSC0003DMC400011048 Gamma-gliadin,0.0
Soltu.DM.04G027230.1,PGSC0003DMC400041680,0.0
Soltu.DM.01G051570.2,PGSC0003DMC400032501,0.0
Soltu.DM.12G009950.1,PGSC0003DMC400053968,4e-21
Soltu.DM.10G028300.2,PGSC0003DMC400014334,0.0
Soltu.DM.06G027300.2,PGSC0003DMC400046814 P40,0.0
Soltu.DM.04G007200.1,PGSC0003DMC400046564,0.0
Soltu.DM.02G004650.1,PGSC0003DMC400037182 NHL25 (NDR1/HIN1-LIKE 25),0.0
Soltu.DM.09G005900.1,PGSC0003DMC400036314,0.0
Soltu.DM.04G004180.1,PGSC0003DMC400060080,1e-180
Soltu.DM.08G002820.3,PGSC0003DMC400026149,0.0
Soltu.DM.12G022620.1,PGSC0003DMC400024670 Non-LTR retroelement reverse transcriptase,0.0
Soltu.DM.10G004070.1,PGSC0003DMC400037873,0.0
Soltu.DM.08G007760.1,PGSC0003DMC400056571,0.0
Soltu.DM.04G001190.1,PGSC0003DMC400005181,0.0
Soltu.DM.03G010700.1,PGSC0003DMC400050916,5e-51
Soltu.DM.02G001300.2,PGSC0003DMC400031303,0.0
Soltu.DM.12G027190.2,PGSC0003DMC400013951,0.0
Soltu.DM.04G021420.1,PGSC0003DMC400003359,0.0
Soltu.DM.10G019020.1,PGSC0003DMC400021162,0.0
Soltu.DM.01G037980.1,PGSC0003DMC400043260,2e-72
Soltu.DM.01G007620.2,,Error
Soltu.DM.01G003070.1,PGSC0003DMC400014418,2e-24
Soltu.DM.01G021810.1,PGSC0003DMC400020080,0.0
Soltu.DM.05G012290.2,PGSC0003DMC400019089,0.0
Soltu.DM.10G003900.1,PGSC0003DMC400044466,4e-46
Soltu.DM.09G002050.1,PGSC0003DMC400015662,0.0
Soltu.DM.04G026870.1,PGSC0003DMC400065050,0.0
Soltu.DM.10G027860.1,PGSC0003DMC400014296,0.0
Soltu.DM.01G020750.1,PGSC0003DMC400011067,0.0
Soltu.DM.02G024460.1,PGSC0003DMC400006463,0.0
Soltu.DM.09G021800.1,PGSC0003DMC400042009,2e-08
Soltu.DM.08G017980.1,PGSC0003DMC400026004,0.0
Soltu.DM.05G021120.2,PGSC0003DMC400025693,0.0
Soltu.DM.04G010270.1,PGSC0003DMC400034307,0.0
Soltu.DM.08G018730.1,PGSC0003DMC400051523,0.0
Soltu.DM.03G002840.1,,Error
Soltu.DM.03G034570.1,PGSC0003DMC400009870,0.0
Soltu.DM.10G005580.2,PGSC0003DMC400034519,0.0
Soltu.DM.01G000120.1,PGSC0003DMC400039510,0.0
Soltu.DM.02G020300.2,PGSC0003DMC400028769,0.0
Soltu.DM.01G010350.2,PGSC0003DMC400009405,3e-68
Soltu.DM.12G020040.1,,Error
Soltu.DM.06G020490.1,PGSC0003DMC400054572,0.0
Soltu.DM.04G030740.1,PGSC0003DMC400022841,0.0
Soltu.DM.09G031570.2,PGSC0003DMC400037499,0.0
Soltu.DM.07G015140.1,PGSC0003DMC400030350,0.0
Soltu.DM.07G023960.1,PGSC0003DMC400021923,0.0
Soltu.DM.01G001160.2,PGSC0003DMC400027802,2e-71
Soltu.DM.10G029540.3,PGSC0003DMC400014665,0.0
Soltu.DM.07G003150.1,PGSC0003DMC400012774,2e-16
Soltu.DM.06G032380.2,PGSC0003DMC400052850,0.0
Soltu.DM.07G004540.2,PGSC0003DMC400050062,0.0
Soltu.DM.01G025670.1,,Error
Soltu.DM.05G007690.6,PGSC0003DMC400027299,0.0
Soltu.DM.10G016170.1,PGSC0003DMC400056863,0.0
Soltu.DM.01G019180.1,PGSC0003DMC400068420,2e-32
Soltu.DM.10G013890.1,PGSC0003DMC400005843,4e-33
Soltu.DM.06G007660.1,PGSC0003DMC400050737,8e-41
Soltu.DM.11G000940.1,PGSC0003DMC400023611,0.0
Soltu.DM.02G031230.3,PGSC0003DMC400002431,0.0
Soltu.DM.12G017030.1,PGSC0003DMC400069123,1e-24
Soltu.DM.10G023880.1,PGSC0003DMC400003148,1e-119
Soltu.DM.05G006420.1,PGSC0003DMC400030769,0.0
Soltu.DM.06G016900.1,PGSC0003DMC400034355,1e-115
Soltu.DM.06G007000.1,,Error
Soltu.DM.06G007130.1,PGSC0003DMC400038010,0.0
Soltu.DM.08G014850.1,PGSC0003DMC400050741,0.0
Soltu.DM.05G006710.2,PGSC0003DMC400039215,0.0
Soltu.DM.03G022350.3,PGSC0003DMC400032329,0.0
Soltu.DM.07G014980.6,PGSC0003DMC400030373,0.0
Soltu.DM.04G017820.1,,Error
Soltu.DM.S000990.1,,Error
Soltu.DM.10G012760.1,,Error
Soltu.DM.03G036840.1,PGSC0003DMC400039733,0.0
Soltu.DM.10G001440.1,PGSC0003DMC400025337 Purple acid phosphatase 18,0.0
Soltu.DM.11G005700.1,PGSC0003DMC400036304,0.0
Soltu.DM.06G004030.1,PGSC0003DMC400003831,1e-121
Soltu.DM.01G041970.2,PGSC0003DMC400036026,0.0
Soltu.DM.09G025120.2,PGSC0003DMC400011423,0.0
Soltu.DM.09G020320.1,PGSC0003DMC400034650,3e-71
Soltu.DM.05G018050.1,PGSC0003DMC400064263,0.0
Soltu.DM.12G015460.1,PGSC0003DMC400029291,3e-61
Soltu.DM.05G005680.5,PGSC0003DMC400044307,0.0
