soltu_id,pgsc_id,evalue
Soltu.DM.09G018570.7,PGSC0003DMC400032989,0.0
Soltu.DM.01G026880.1,PGSC0003DMC400011991,0.0
Soltu.DM.02G018600.1,PGSC0003DMC400038846,0.0
Soltu.DM.12G006260.1,PGSC0003DMC400020490,0.0
Soltu.DM.07G027740.4,PGSC0003DMC400038572,0.0
Soltu.DM.05G009400.1,PGSC0003DMC400018934,7e-34
Soltu.DM.09G024280.2,PGSC0003DMC400052406,0.0
Soltu.DM.01G040040.3,PGSC0003DMC400005087,0.0
Soltu.DM.08G002480.1,,Error
Soltu.DM.07G006550.1,PGSC0003DMC400004112,0.0
Soltu.DM.09G025120.1,PGSC0003DMC400011423,0.0
Soltu.DM.05G022130.1,PGSC0003DMC400028005,0.0
Soltu.DM.12G013470.1,PGSC0003DMC400060331,0.0
Soltu.DM.07G028150.1,PGSC0003DMC400038273,0.0
Soltu.DM.11G006380.1,PGSC0003DMC400041443,0.0
Soltu.DM.04G031090.2,PGSC0003DMC400016491,0.0
Soltu.DM.02G020890.1,PGSC0003DMC400034270,0.0
Soltu.DM.04G017590.1,PGSC0003DMC400063139,0.0
Soltu.DM.08G003420.1,PGSC0003DMC400032155,0.0
Soltu.DM.06G003840.1,PGSC0003DMC400003840,1e-160
Soltu.DM.12G002440.1,PGSC0003DMC400008093,0.0
Soltu.DM.01G049810.2,PGSC0003DMC400065940,0.0
Soltu.DM.11G007590.1,PGSC0003DMC400040673,8e-22
Soltu.DM.09G023050.3,PGSC0003DMC400020161,0.0
Soltu.DM.09G023670.1,PGSC0003DMC400055022,0.0
Soltu.DM.06G002110.1,PGSC0003DMC400025917,0.0
Soltu.DM.05G008100.1,PGSC0003DMC400007372,0.0
Soltu.DM.07G006570.1,,Error
Soltu.DM.10G023000.1,PGSC0003DMC400019576,0.0
Soltu.DM.05G024710.1,PGSC0003DMC400064164,4e-77
Soltu.DM.03G035630.1,PGSC0003DMC400031655,1e-58
Soltu.DM.12G020230.1,PGSC0003DMC400035443,0.0
Soltu.DM.07G003040.1,PGSC0003DMC400013818,0.0
Soltu.DM.06G032360.1,PGSC0003DMC400052846,0.0
Soltu.DM.01G028390.1,PGSC0003DMC400050478,0.0
Soltu.DM.08G001660.1,PGSC0003DMC400045604,0.0
Soltu.DM.02G029690.1,PGSC0003DMC400017730,0.0
Soltu.DM.07G009830.1,,Error
Soltu.DM.12G022030.1,PGSC0003DMC400009746,1e-135
Soltu.DM.12G012810.1,PGSC0003DMC400001295,8e-61
Soltu.DM.09G001000.1,PGSC0003DMC400035312,0.0
Soltu.DM.10G028050.2,PGSC0003DMC400014306,0.0
Soltu.DM.09G014670.5,PGSC0003DMC400035255,0.0
Soltu.DM.03G007240.5,PGSC0003DMC400007869,0.0
Soltu.DM.06G034220.1,PGSC0003DMC400034810,0.0
Soltu.DM.02G023340.1,PGSC0003DMC400006546,0.0
Soltu.DM.12G029660.2,PGSC0003DMC400026928,0.0
Soltu.DM.05G016500.1,PGSC0003DMC400067474,0.0
Soltu.DM.05G000260.5,PGSC0003DMC400049391,1e-124
Soltu.DM.07G013380.1,PGSC0003DMC400062185,0.0
Soltu.DM.02G000910.1,PGSC0003DMC400065174,1e-79
Soltu.DM.12G006060.1,PGSC0003DMC400020527,0.0
Soltu.DM.08G022110.1,PGSC0003DMC400004269,0.0
Soltu.DM.06G009300.1,PGSC0003DMC400028442,2e-14
Soltu.DM.07G019110.1,PGSC0003DMC400032019,1e-147
Soltu.DM.02G010930.2,PGSC0003DMC400016631,0.0
Soltu.DM.10G003970.3,PGSC0003DMC400037861,0.0
Soltu.DM.03G018110.2,PGSC0003DMC400017978,0.0
Soltu.DM.04G035110.2,PGSC0003DMC400009170,0.0
Soltu.DM.06G029420.1,PGSC0003DMC400010448,0.0
Soltu.DM.03G007990.1,PGSC0003DMC400042003,2e-17
Soltu.DM.02G024160.2,PGSC0003DMC400006490,1e-26
Soltu.DM.08G003210.1,PGSC0003DMC400062203,0.0
Soltu.DM.03G031210.1,PGSC0003DMC400024961,0.0
Soltu.DM.08G006320.1,PGSC0003DMC400024242,1e-128
Soltu.DM.04G033490.1,PGSC0003DMC400013997,0.0
Soltu.DM.06G016020.1,PGSC0003DMC400053601,0.0
Soltu.DM.03G016010.1,PGSC0003DMC400054004,0.0
Soltu.DM.03G003230.1,PGSC0003DMC400032535,0.0
Soltu.DM.02G022810.1,PGSC0003DMC400002751,0.0
Soltu.DM.10G021060.1,PGSC0003DMC400007098,1e-15
Soltu.DM.12G009220.3,,Error
Soltu.DM.10G004850.1,PGSC0003DMC400039560,0.0
Soltu.DM.06G018710.1,PGSC0003DMC400056020,1e-165
Soltu.DM.04G018010.1,PGSC0003DMC400062061,8e-70
Soltu.DM.02G018220.1,PGSC0003DMC400038871,0.0
Soltu.DM.05G013480.1,PGSC0003DMC400026320,0.0
Soltu.DM.03G019340.1,PGSC0003DMC400054052,0.0
Soltu.DM.02G013590.2,PGSC0003DMC400036691,0.0
Soltu.DM.11G008320.1,PGSC0003DMC400044318,0.0
Soltu.DM.04G004500.1,PGSC0003DMC400026024,0.0
Soltu.DM.03G011400.1,PGSC0003DMC400039828,0.0
Soltu.DM.12G003030.1,PGSC0003DMC400015174,0.0
Soltu.DM.01G044350.1,PGSC0003DMC400022235,0.0
Soltu.DM.02G014960.1,PGSC0003DMC400005201,7e-10
Soltu.DM.04G008300.1,PGSC0003DMC400040826,0.0
Soltu.DM.07G008000.3,PGSC0003DMC400040206,0.0
Soltu.DM.10G008410.1,,Error
Soltu.DM.10G023590.1,PGSC0003DMC400061789,0.0
Soltu.DM.12G024520.4,PGSC0003DMC400035955,0.0
Soltu.DM.01G031540.1,PGSC0003DMC400045130,0.0
Soltu.DM.04G030270.1,PGSC0003DMC400031031,0.0
Soltu.DM.02G006190.3,PGSC0003DMC400021259,0.0
Soltu.DM.07G012340.1,PGSC0003DMC400004328,5e-48
Soltu.DM.04G013140.1,PGSC0003DMC400041924,1e-166
Soltu.DM.12G004350.1,PGSC0003DMC400051176,0.0
Soltu.DM.08G029560.2,PGSC0003DMC400010271,1e-31
Soltu.DM.06G007300.1,,Error
Soltu.DM.01G012780.1,PGSC0003DMC400009589,3e-39
Soltu.DM.01G050190.1,PGSC0003DMC400005642,0.0
Soltu.DM.08G005270.1,PGSC0003DMC400010305,0.0
Soltu.DM.05G007610.1,PGSC0003DMC400027339,0.0
Soltu.DM.01G021580.1,PGSC0003DMC400020031,0.0
Soltu.DM.05G002240.1,PGSC0003DMC400043610,0.0
Soltu.DM.04G028630.1,PGSC0003DMC400047923,0.0
Soltu.DM.12G027090.1,PGSC0003DMC400013818,0.0
Soltu.DM.04G004130.1,PGSC0003DMC400058278,1e-178
Soltu.DM.06G013760.1,PGSC0003DMC400034051,8e-42
Soltu.DM.11G015840.1,,Error
Soltu.DM.06G031470.1,PGSC0003DMC400052927,0.0
Soltu.DM.02G008760.1,PGSC0003DMC400004989,0.0
Soltu.DM.12G014350.1,PGSC0003DMC400017103 Retrotransposon protein,2e-84
Soltu.DM.05G008380.2,PGSC0003DMC400053972,4e-83
Soltu.DM.12G017400.1,PGSC0003DMC400004217,1e-29
Soltu.DM.02G025960.1,PGSC0003DMC400045843,0.0
Soltu.DM.08G021160.1,PGSC0003DMC400053774,0.0
Soltu.DM.10G004120.1,PGSC0003DMC400062025,1e-61
Soltu.DM.06G021510.1,PGSC0003DMC400013675,0.0
Soltu.DM.01G048620.3,PGSC0003DMC400044803 Conserved gene of unknown function,1e-169
Soltu.DM.09G012540.1,PGSC0003DMC400056691,2e-71
Soltu.DM.12G022020.1,PGSC0003DMC400057612,0.0
Soltu.DM.11G007120.1,PGSC0003DMC400042256,1e-116
Soltu.DM.01G042160.2,,Error
Soltu.DM.01G050310.3,,Error
Soltu.DM.08G028430.1,PGSC0003DMC400021520,0.0
Soltu.DM.06G024640.1,PGSC0003DMC400044336,0.0
Soltu.DM.09G005250.3,PGSC0003DMC400006873,0.0
Soltu.DM.12G023390.1,PGSC0003DMC400024525,1e-103
Soltu.DM.11G018640.1,,Error
Soltu.DM.05G026700.1,PGSC0003DMC400040603,0.0
Soltu.DM.04G028540.4,PGSC0003DMC400047932,0.0
Soltu.DM.01G028880.3,PGSC0003DMC400054201,0.0
Soltu.DM.10G029570.2,PGSC0003DMC400014689,0.0
Soltu.DM.11G005290.3,PGSC0003DMC400047539,0.0
Soltu.DM.11G016850.1,PGSC0003DMC400006187,0.0
Soltu.DM.09G018860.2,PGSC0003DMC400015066,0.0
Soltu.DM.02G002500.1,,Error
Soltu.DM.04G031260.1,PGSC0003DMC400044463,0.0
Soltu.DM.05G022220.1,PGSC0003DMC400020649,0.0
Soltu.DM.03G014020.1,PGSC0003DMC400014629,0.0
Soltu.DM.01G000760.2,PGSC0003DMC400055226,0.0
Soltu.DM.10G015460.1,PGSC0003DMC400014500,0.0
Soltu.DM.02G033150.2,PGSC0003DMC400000939,0.0
Soltu.DM.11G011320.1,PGSC0003DMC400001693,0.0
Soltu.DM.06G000340.3,PGSC0003DMC400012922,0.0
Soltu.DM.05G014040.1,PGSC0003DMC400056598,3e-96
Soltu.DM.01G000570.1,PGSC0003DMC400052667,0.0
Soltu.DM.11G015580.1,PGSC0003DMC400065776,4e-37
Soltu.DM.03G023130.1,PGSC0003DMC400050356,0.0
Soltu.DM.07G024980.1,PGSC0003DMC400033500,0.0
Soltu.DM.09G021060.1,PGSC0003DMC400054722,0.0
Soltu.DM.11G002800.1,PGSC0003DMC400028287,0.0
Soltu.DM.08G023550.1,PGSC0003DMC400003348,0.0
Soltu.DM.01G052040.1,,Error
Soltu.DM.10G026630.1,PGSC0003DMC400041003,0.0
Soltu.DM.04G033930.1,PGSC0003DMC400014040,1e-135
Soltu.DM.01G028150.1,PGSC0003DMC400011207,0.0
Soltu.DM.09G012280.1,PGSC0003DMC400009505,3e-19
Soltu.DM.01G035210.1,PGSC0003DMC400000265,0.0
Soltu.DM.07G019430.1,PGSC0003DMC400031925,0.0
Soltu.DM.01G008220.1,PGSC0003DMC400037920,0.0
Soltu.DM.07G001180.1,PGSC0003DMC400019708,0.0
Soltu.DM.07G005010.1,PGSC0003DMC400041873,0.0
Soltu.DM.08G029640.1,PGSC0003DMC400021450,0.0
Soltu.DM.11G003050.1,PGSC0003DMC400028305,0.0
Soltu.DM.04G032560.3,PGSC0003DMC400018762,0.0
Soltu.DM.01G037820.2,PGSC0003DMC400049804,0.0
Soltu.DM.12G027770.1,PGSC0003DMC400013788,0.0
Soltu.DM.10G006500.1,PGSC0003DMC400062081,0.0
Soltu.DM.02G033380.1,PGSC0003DMC400022323,0.0
Soltu.DM.08G002060.2,PGSC0003DMC400045681,0.0
Soltu.DM.09G027830.1,,Error
Soltu.DM.10G007870.1,PGSC0003DMC400046275,0.0
Soltu.DM.03G019250.1,PGSC0003DMC400054057,0.0
Soltu.DM.06G020110.2,,Error
Soltu.DM.12G028700.1,PGSC0003DMC400013728,0.0
Soltu.DM.04G006820.2,PGSC0003DMC400020363,0.0
Soltu.DM.09G001150.1,PGSC0003DMC400035379 Conserved gene of unknown function,0.0
Soltu.DM.02G023240.4,PGSC0003DMC400006555,0.0
Soltu.DM.12G003700.1,PGSC0003DMC400050946,0.0
Soltu.DM.11G007540.1,PGSC0003DMC400024813,0.0
Soltu.DM.07G006870.1,PGSC0003DMC400068314,1e-122
Soltu.DM.05G026920.1,PGSC0003DMC400040334,0.0
Soltu.DM.12G002930.2,PGSC0003DMC400029470,0.0
Soltu.DM.07G003870.1,PGSC0003DMC400023382,0.0
Soltu.DM.09G007270.1,PGSC0003DMC400041370,0.0
Soltu.DM.01G040720.1,PGSC0003DMC400004923,0.0
Soltu.DM.09G024770.1,PGSC0003DMC400055480,0.0
Soltu.DM.07G019870.1,PGSC0003DMC400031962,0.0
Soltu.DM.03G021420.1,PGSC0003DMC400001170,0.0
Soltu.DM.08G003450.1,PGSC0003DMC400032163 Disease resistance protein,0.0
Soltu.DM.06G033450.1,PGSC0003DMC400034885,0.0
Soltu.DM.02G027080.1,PGSC0003DMC400053332,0.0
Soltu.DM.03G023900.1,PGSC0003DMC400026688,0.0
Soltu.DM.12G020840.1,PGSC0003DMC400032925,1e-144
Soltu.DM.12G006200.2,PGSC0003DMC400020497,0.0
Soltu.DM.07G012610.4,PGSC0003DMC400023033,0.0
Soltu.DM.07G021450.1,PGSC0003DMC400010779,0.0
Soltu.DM.01G017090.1,PGSC0003DMC400069414,4e-80
Soltu.DM.03G017590.1,PGSC0003DMC400025270,0.0
Soltu.DM.07G024440.1,PGSC0003DMC400022029,0.0
Soltu.DM.11G004210.1,PGSC0003DMC400013167,1e-116
Soltu.DM.06G002210.1,PGSC0003DMC400025882,0.0
Soltu.DM.04G026860.1,,Error
Soltu.DM.01G029670.1,PGSC0003DMC400003069,0.0
Soltu.DM.06G005370.2,PGSC0003DMC400044058,0.0
Soltu.DM.01G001410.1,PGSC0003DMC400055428,0.0
Soltu.DM.02G034510.4,PGSC0003DMC400035062,0.0
Soltu.DM.10G017880.1,PGSC0003DMC400046624,1e-124
Soltu.DM.06G030240.1,,Error
Soltu.DM.09G016020.1,PGSC0003DMC400026261,6e-81
Soltu.DM.04G018500.1,PGSC0003DMC400061726,1e-180
Soltu.DM.03G002510.1,PGSC0003DMC400008990,0.0
Soltu.DM.08G002950.1,PGSC0003DMC400050986,2e-19
Soltu.DM.03G015850.1,PGSC0003DMC400028111,0.0
Soltu.DM.08G002510.1,PGSC0003DMC400016877,0.0
Soltu.DM.07G023540.2,PGSC0003DMC400012595,0.0
Soltu.DM.06G000360.1,PGSC0003DMC400012893,1e-103
Soltu.DM.01G002230.1,PGSC0003DMC400006180,8e-53
Soltu.DM.06G033210.2,PGSC0003DMC400048119,0.0
Soltu.DM.09G031290.1,,Error
Soltu.DM.10G020650.1,PGSC0003DMC400033375,0.0
Soltu.DM.03G024880.1,PGSC0003DMC400026624,0.0
Soltu.DM.03G011610.1,PGSC0003DMC400054609,0.0
Soltu.DM.02G001470.1,,Error
Soltu.DM.02G024490.1,PGSC0003DMC400006460,0.0
Soltu.DM.03G028230.6,PGSC0003DMC400042363,0.0
Soltu.DM.11G005430.1,PGSC0003DMC400047484,0.0
Soltu.DM.08G020410.1,PGSC0003DMC400028135,0.0
Soltu.DM.09G009400.1,PGSC0003DMC400020623,0.0
Soltu.DM.06G018170.1,PGSC0003DMC400041779,0.0
Soltu.DM.05G022590.1,PGSC0003DMC400047223,0.0
Soltu.DM.04G013930.1,PGSC0003DMC400017193,1e-123
Soltu.DM.04G023790.1,PGSC0003DMC400054371,1e-176
Soltu.DM.06G008260.1,PGSC0003DMC400041218,1e-113
Soltu.DM.10G015470.2,PGSC0003DMC400014501 CYP72A54,0.0
Soltu.DM.10G017600.1,,Error
Soltu.DM.10G005450.1,PGSC0003DMC400032902,1e-138
Soltu.DM.05G001230.1,PGSC0003DMC400049303,0.0
Soltu.DM.03G000210.1,PGSC0003DMC400052397,5e-38
Soltu.DM.09G012000.1,,Error
Soltu.DM.07G017240.4,PGSC0003DMC400026418,0.0
Soltu.DM.08G003810.1,PGSC0003DMC400006193,1e-136
Soltu.DM.05G008100.2,PGSC0003DMC400007372,0.0
Soltu.DM.01G051520.2,PGSC0003DMC400032458,0.0
Soltu.DM.07G007650.1,PGSC0003DMC400027534,1e-48
Soltu.DM.08G021090.1,PGSC0003DMC400036504,0.0
Soltu.DM.04G027900.1,PGSC0003DMC400043510,0.0
Soltu.DM.05G024980.2,PGSC0003DMC400040735,8e-95
Soltu.DM.10G014260.1,PGSC0003DMC400064049,0.0
Soltu.DM.09G005890.1,PGSC0003DMC400036310,0.0
Soltu.DM.07G016130.1,PGSC0003DMC400010879,0.0
Soltu.DM.04G007530.3,PGSC0003DMC400048241,0.0
Soltu.DM.01G050880.6,PGSC0003DMC400002881,0.0
Soltu.DM.08G028390.1,PGSC0003DMC400021527,0.0
Soltu.DM.10G025770.1,PGSC0003DMC400048871,0.0
Soltu.DM.02G009280.1,PGSC0003DMC400043666,0.0
Soltu.DM.05G021550.1,,Error
Soltu.DM.08G027490.1,PGSC0003DMC400021861,0.0
Soltu.DM.01G026840.1,PGSC0003DMC400012124,0.0
Soltu.DM.04G017620.1,PGSC0003DMC400063677,6e-83
Soltu.DM.12G029560.1,PGSC0003DMC400026920,1e-117
Soltu.DM.10G023470.1,PGSC0003DMC400019535,0.0
Soltu.DM.06G006050.1,PGSC0003DMC400066606,2e-23
Soltu.DM.10G000680.1,PGSC0003DMC400019889,0.0
Soltu.DM.03G003790.1,PGSC0003DMC400039071 Nuclear receptor binding set domain containing,0.0
Soltu.DM.03G023040.1,PGSC0003DMC400015957,0.0
Soltu.DM.02G009060.1,PGSC0003DMC400046160,0.0
Soltu.DM.08G002750.1,,Error
Soltu.DM.01G025270.1,PGSC0003DMC400009248,0.0
Soltu.DM.04G036340.1,PGSC0003DMC400006735,0.0
Soltu.DM.12G008380.1,PGSC0003DMC400008946,0.0
Soltu.DM.04G034290.1,PGSC0003DMC400014057,0.0
Soltu.DM.05G008050.2,PGSC0003DMC400007352,0.0
Soltu.DM.07G000240.2,PGSC0003DMC400005773,0.0
Soltu.DM.10G016910.1,PGSC0003DMC400007884,0.0
Soltu.DM.08G024390.1,PGSC0003DMC400044511,1e-164
Soltu.DM.08G028650.1,PGSC0003DMC400021782,0.0
Soltu.DM.10G009360.1,PGSC0003DMC400061764,3e-90
Soltu.DM.10G015100.1,PGSC0003DMC400069435,0.0
Soltu.DM.08G019270.1,PGSC0003DMC400032962,0.0
Soltu.DM.03G003200.1,PGSC0003DMC400032562,0.0
Soltu.DM.11G017240.1,PGSC0003DMC400039653,0.0
Soltu.DM.12G023530.2,PGSC0003DMC400007641,0.0
Soltu.DM.05G003070.1,PGSC0003DMC400025657,0.0
Soltu.DM.01G051460.1,PGSC0003DMC400032491,0.0
Soltu.DM.06G023900.1,PGSC0003DMC400049691,0.0
Soltu.DM.04G023230.1,PGSC0003DMC400029004,1e-178
Soltu.DM.08G025510.1,PGSC0003DMC400008395,0.0
Soltu.DM.07G014900.1,PGSC0003DMC400063506,0.0
Soltu.DM.12G028160.1,PGSC0003DMC400013873 NBS-LRR protein,3e-95
Soltu.DM.03G022740.1,PGSC0003DMC400016037,0.0
Soltu.DM.11G014830.1,PGSC0003DMC400066641,4e-12
Soltu.DM.04G036670.1,PGSC0003DMC400017395,0.0
Soltu.DM.12G018110.1,PGSC0003DMC400022643,0.0
Soltu.DM.05G001320.1,PGSC0003DMC400049193,0.0
Soltu.DM.12G028340.3,PGSC0003DMC400013852,0.0
Soltu.DM.04G005450.1,PGSC0003DMC400020404,2e-59
Soltu.DM.08G028090.1,PGSC0003DMC400021828,0.0
Soltu.DM.02G017520.1,PGSC0003DMC400051728,0.0
Soltu.DM.10G021450.3,PGSC0003DMC400029912 Flavonoid glucoyltransferase UGT73E2,0.0
Soltu.DM.03G006420.1,PGSC0003DMC400032706,0.0
Soltu.DM.11G010900.1,PGSC0003DMC400069010,0.0
Soltu.DM.08G000990.1,PGSC0003DMC400035581,0.0
Soltu.DM.05G025010.1,PGSC0003DMC400040521,0.0
Soltu.DM.11G008140.4,,Error
Soltu.DM.05G025780.1,PGSC0003DMC400040669,0.0
Soltu.DM.03G029460.1,PGSC0003DMC400042471,0.0
Soltu.DM.04G012350.1,PGSC0003DMC400027812,0.0
Soltu.DM.10G011630.1,PGSC0003DMC400022567,0.0
Soltu.DM.07G024940.2,PGSC0003DMC400033442,0.0
Soltu.DM.01G000560.1,PGSC0003DMC400052669,0.0
Soltu.DM.12G008220.2,PGSC0003DMC400008890,0.0
Soltu.DM.01G028460.1,PGSC0003DMC400050483,0.0
Soltu.DM.08G022100.2,PGSC0003DMC400016384,0.0
Soltu.DM.07G024500.1,PGSC0003DMC400021977,0.0
Soltu.DM.03G032270.1,PGSC0003DMC400024914,0.0
Soltu.DM.03G030620.1,,Error
Soltu.DM.08G010720.1,PGSC0003DMC400060985,0.0
Soltu.DM.02G026730.1,PGSC0003DMC400053389,0.0
Soltu.DM.04G006670.1,PGSC0003DMC400044131,1e-137
Soltu.DM.02G022940.2,PGSC0003DMC400002760,0.0
Soltu.DM.09G005060.1,PGSC0003DMC400006942 U3 small nucleolar RNA-associated protein,0.0
Soltu.DM.09G014800.1,PGSC0003DMC400058745,0.0
Soltu.DM.05G012050.1,,Error
Soltu.DM.10G014610.1,PGSC0003DMC400040044,1e-111
Soltu.DM.08G005240.1,PGSC0003DMC400010398,1e-85
Soltu.DM.08G019190.1,PGSC0003DMC400024320,0.0
Soltu.DM.02G019430.1,PGSC0003DMC400037652,0.0
Soltu.DM.04G035460.1,PGSC0003DMC400006566,1e-159
Soltu.DM.05G002680.1,PGSC0003DMC400001559,0.0
Soltu.DM.10G009430.1,PGSC0003DMC400062531,0.0
Soltu.DM.06G025060.1,PGSC0003DMC400050121,0.0
Soltu.DM.07G026740.2,PGSC0003DMC400038627,0.0
Soltu.DM.01G047020.1,PGSC0003DMC400044870,0.0
Soltu.DM.08G001620.1,PGSC0003DMC400029877,0.0
Soltu.DM.06G001010.1,PGSC0003DMC400009473,0.0
Soltu.DM.09G029500.1,PGSC0003DMC400042154,0.0
Soltu.DM.08G025400.1,PGSC0003DMC400060122,0.0
Soltu.DM.01G015490.1,,Error
Soltu.DM.12G023350.6,PGSC0003DMC400024509,0.0
Soltu.DM.03G007720.1,PGSC0003DMC400004378,0.0
Soltu.DM.S002310.1,,Error
Soltu.DM.12G006530.2,PGSC0003DMC400003671,0.0
Soltu.DM.02G015350.1,PGSC0003DMC400049557 Conserved gene of unknown function,0.0
Soltu.DM.01G026520.2,PGSC0003DMC400011960,0.0
Soltu.DM.02G031580.1,PGSC0003DMC400002394,0.0
Soltu.DM.01G018980.1,PGSC0003DMC400006199,0.0
Soltu.DM.09G024900.1,PGSC0003DMC400013580,0.0
Soltu.DM.01G033210.1,PGSC0003DMC400000069,0.0
Soltu.DM.04G019260.1,PGSC0003DMC400002524,3e-68
Soltu.DM.08G030010.1,,Error
Soltu.DM.01G007100.1,PGSC0003DMC400066604,0.0
Soltu.DM.10G024480.1,PGSC0003DMC400049170,0.0
Soltu.DM.10G022220.1,PGSC0003DMC400056987 Gene of unknown function,2e-14
Soltu.DM.01G049220.1,PGSC0003DMC400043695,1e-148
Soltu.DM.03G021430.1,PGSC0003DMC400001171,0.0
Soltu.DM.01G017440.1,PGSC0003DMC400055136,0.0
Soltu.DM.03G013410.2,PGSC0003DMC400035809,0.0
Soltu.DM.02G004530.1,PGSC0003DMC400069074,1e-87
Soltu.DM.08G018200.1,,Error
Soltu.DM.05G005460.1,PGSC0003DMC400054470,0.0
Soltu.DM.06G027240.1,PGSC0003DMC400046821,0.0
Soltu.DM.02G027720.1,PGSC0003DMC400037125,0.0
Soltu.DM.04G010260.1,PGSC0003DMC400034293,0.0
Soltu.DM.01G028160.1,PGSC0003DMC400011206,0.0
Soltu.DM.10G005180.3,PGSC0003DMC400019141,0.0
Soltu.DM.12G028680.1,PGSC0003DMC400013755,0.0
Soltu.DM.02G028050.2,PGSC0003DMC400043347,0.0
Soltu.DM.03G015940.1,,Error
Soltu.DM.04G005510.1,PGSC0003DMC400055022,3e-80
Soltu.DM.10G021000.1,PGSC0003DMC400065555,0.0
Soltu.DM.03G014770.1,PGSC0003DMC400032871,0.0
Soltu.DM.09G029070.1,PGSC0003DMC400059591,0.0
Soltu.DM.07G006750.1,PGSC0003DMC400007326,0.0
Soltu.DM.01G047210.1,PGSC0003DMC400045002,0.0
Soltu.DM.08G007120.1,PGSC0003DMC400047717,1e-120
Soltu.DM.07G002460.2,PGSC0003DMC400053546,0.0
Soltu.DM.12G009940.1,PGSC0003DMC400055724,6e-80
Soltu.DM.01G025560.3,PGSC0003DMC400002079,1e-128
Soltu.DM.09G003130.1,PGSC0003DMC400015592,0.0
Soltu.DM.02G023360.2,PGSC0003DMC400006410,0.0
Soltu.DM.09G017550.1,PGSC0003DMC400030537,0.0
Soltu.DM.10G011920.1,PGSC0003DMC400041169,3e-82
Soltu.DM.09G010790.1,PGSC0003DMC400048675,1e-123
Soltu.DM.02G005210.1,PGSC0003DMC400030527,0.0
Soltu.DM.12G009850.1,PGSC0003DMC400045925,1e-102
Soltu.DM.08G005940.1,PGSC0003DMC400040121,3e-13
Soltu.DM.07G010700.2,PGSC0003DMC400014800,0.0
Soltu.DM.01G033860.2,PGSC0003DMC400000382,0.0
Soltu.DM.06G031750.1,PGSC0003DMC400052947,0.0
Soltu.DM.04G024920.1,PGSC0003DMC400039911,0.0
Soltu.DM.10G028530.1,PGSC0003DMC400019349,0.0
Soltu.DM.05G001880.3,PGSC0003DMC400043535,0.0
Soltu.DM.08G024690.1,,Error
Soltu.DM.08G023030.1,PGSC0003DMC400041891,0.0
Soltu.DM.01G040540.1,PGSC0003DMC400004944,0.0
Soltu.DM.04G000010.1,PGSC0003DMC400003469,1e-103
Soltu.DM.01G001660.1,PGSC0003DMC400055295,0.0
Soltu.DM.12G022450.1,PGSC0003DMC400023306,0.0
Soltu.DM.06G008000.2,PGSC0003DMC400054615,0.0
Soltu.DM.10G023450.1,PGSC0003DMC400019424,0.0
Soltu.DM.01G023710.3,PGSC0003DMC400022615,0.0
Soltu.DM.03G034950.2,PGSC0003DMC400004730,0.0
Soltu.DM.06G019120.1,PGSC0003DMC400063335,1e-110
Soltu.DM.10G003450.2,PGSC0003DMC400036798,0.0
Soltu.DM.09G022710.2,PGSC0003DMC400029439,0.0
Soltu.DM.04G030790.1,PGSC0003DMC400059998,0.0
Soltu.DM.09G005780.1,PGSC0003DMC400063839,0.0
Soltu.DM.02G000320.4,PGSC0003DMC400052227,0.0
Soltu.DM.12G007600.1,PGSC0003DMC400032785,0.0
Soltu.DM.04G034880.2,PGSC0003DMC400048435,0.0
Soltu.DM.09G024760.1,PGSC0003DMC400055441,0.0
Soltu.DM.02G011200.1,PGSC0003DMC400016650,0.0
Soltu.DM.01G046500.1,PGSC0003DMC400044590,1e-110
Soltu.DM.03G010620.1,PGSC0003DMC400025333,3e-77
Soltu.DM.01G006940.1,PGSC0003DMC400020762,0.0
Soltu.DM.09G022260.1,PGSC0003DMC400006819,1e-101
Soltu.DM.10G008550.1,PGSC0003DMC400058789,7e-49
Soltu.DM.06G030750.1,PGSC0003DMC400013293,0.0
Soltu.DM.01G034910.1,PGSC0003DMC400000237,0.0
Soltu.DM.12G027670.4,,Error
Soltu.DM.06G011320.1,PGSC0003DMC400048674,1e-104
Soltu.DM.01G046510.1,PGSC0003DMC400044591,0.0
Soltu.DM.10G014460.1,PGSC0003DMC400033517,9e-73
Soltu.DM.04G027270.1,PGSC0003DMC400011775,0.0
Soltu.DM.10G028320.1,PGSC0003DMC400014336,0.0
Soltu.DM.06G014020.2,PGSC0003DMC400009650,0.0
Soltu.DM.01G012240.1,,Error
Soltu.DM.01G021360.1,PGSC0003DMC400048401,0.0
Soltu.DM.04G037680.1,PGSC0003DMC400017484,0.0
Soltu.DM.01G027890.1,PGSC0003DMC400043827,0.0
Soltu.DM.04G012000.1,PGSC0003DMC400018786,6e-96
Soltu.DM.08G000200.1,PGSC0003DMC400022101,0.0
Soltu.DM.10G003220.4,PGSC0003DMC400030959,1e-145
Soltu.DM.08G002080.2,PGSC0003DMC400045682,0.0
Soltu.DM.03G007470.1,PGSC0003DMC400069166,4e-70
Soltu.DM.05G006740.1,PGSC0003DMC400039159,0.0
Soltu.DM.05G019120.1,PGSC0003DMC400024206,1e-129
Soltu.DM.01G035770.1,PGSC0003DMC400005890,0.0
Soltu.DM.01G041920.1,PGSC0003DMC400036044,0.0
Soltu.DM.02G024430.2,,Error
Soltu.DM.10G016380.1,PGSC0003DMC400060274,3e-65
